doc_id,num_code,agency_id,effect,type,is_outstanding,date_issued,date_effective,date_published,sign_person_id,status_id,num_gazette,created_at,updated_at
109,298/TB-VPCP,Văn phòng Chính phủ,Không xác định,Thông báo,0,24/09/2022,24/09/2022,24/09/2022,Nguyễn Cao Lục,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
110,654/KH-UBND,Tỉnh Nghệ An,Không xác định,Kế hoạch,0,24/09/2022,24/09/2022,24/09/2022,Bùi Đình Long,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
111,180/KH-UBND,Tỉnh Tuyên Quang,Không xác định,Kế hoạch,0,24/09/2022,24/09/2022,24/09/2022,Hoàng Việt Phương,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
112,2169/QĐ-UBND,Tỉnh Bến Tre,Còn hiệu lực,Quyết định,0,24/09/2022,24/09/2022,24/09/2022,Trần Ngọc Tam,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
113,2888/QĐ-UBND,Tỉnh Nghệ An,Còn hiệu lực,Quyết định,0,24/09/2022,24/09/2022,24/09/2022,Bùi Đình Long,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
114,728/QĐ-BNV,Bộ Nội vụ,Còn hiệu lực,Quyết định,0,24/09/2022,24/09/2022,24/09/2022,Vũ Chiến Thắng,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
115,727/QĐ-BNV,Bộ Nội vụ,Còn hiệu lực,Quyết định,0,24/09/2022,24/09/2022,24/09/2022,Vũ Chiến Thắng,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
116,28/2022/UBTVQH15,Uỷ ban Thường vụ Quốc hội,Còn hiệu lực,Nghị quyết,0,24/09/2022,24/09/2022,24/09/2022,Vương Đình Huệ,Còn hiệu lực,10/10/2022,2024-07-22 10:47:04,2024-07-22 10:47:04
117,1386/QĐ-UBND,Tỉnh Tuyên Quang,Còn hiệu lực,Quyết định,0,25/09/2022,25/09/2022,25/09/2022,Nguyễn Văn Sơn,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
118,4177/KH-UBND,Tỉnh Ninh Thuận,Không xác định,Kế hoạch,0,25/09/2022,25/09/2022,25/09/2022,Lê Huyền,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
119,1260/CĐ-BYT,Bộ Y tế,Còn hiệu lực,Công điện,0,25/09/2022,25/09/2022,25/09/2022,Nguyễn Trường Sơn,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
120,855/CĐ-TTg,Thủ tướng Chính phủ,Còn hiệu lực,Công điện,0,25/09/2022,25/09/2022,25/09/2022,Lê Văn Thành,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
121,300/TB-VPCP,Văn phòng Chính phủ,Không xác định,Thông báo,0,25/09/2022,25/09/2022,25/09/2022,Nguyễn Cao Lục,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
122,1126/QĐ-TTg,Thủ tướng Chính phủ,Còn hiệu lực,Quyết định,0,25/09/2022,25/09/2022,25/09/2022,Lê Minh Khái,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
123,55/2022/QĐ-UBND,Tỉnh Ninh Thuận,Còn hiệu lực,Quyết định,0,25/09/2022,05/10/2022,25/09/2022,Trần Quốc Nam,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
124,201/KH-UBND,Tỉnh Lạng Sơn,Không xác định,Kế hoạch,0,25/09/2022,25/09/2022,25/09/2022,Dương Xuân Huyên,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
125,2451/KH-UBND,Tỉnh Cao Bằng,Không xác định,Kế hoạch,0,26/09/2022,26/09/2022,26/09/2022,Hoàng Xuân Ánh,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
126,2452/KH-UBND,Tỉnh Cao Bằng,Không xác định,Kế hoạch,0,26/09/2022,26/09/2022,26/09/2022,Hoàng Xuân Ánh,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
127,1545/QĐ-UBND,Tỉnh Lạng Sơn,Còn hiệu lực,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Dương Xuân Huyên,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
128,1127/QĐ-TTg,Thủ tướng Chính phủ,Còn hiệu lực,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Vũ Đức Đam,Còn hiệu lực,04/10/2022,2024-07-22 10:47:04,2024-07-22 10:47:04
129,1918/QĐ-BCT,Bộ Công thương,Còn hiệu lực,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Nguyễn Sinh Nhật Tân,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
130,1919/QĐ-BCT,Bộ Công thương,Còn hiệu lực,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Đặng Hoàng An,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
131,240/KH-UBND,Tỉnh Hà Giang,Không xác định,Kế hoạch,0,26/09/2022,26/09/2022,26/09/2022,Trần Đức Quý,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
132,06/CT-UBND,Thành phố Cần Thơ,Còn hiệu lực,Chỉ thị,0,26/09/2022,26/09/2022,26/09/2022,Trần Việt Trường,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
133,201/KH-UBND,Thành phố Cần Thơ,Không xác định,Kế hoạch,0,26/09/2022,26/09/2022,26/09/2022,Trần Việt Trường,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
134,1960/QĐ-BTC,Bộ Tài chính,Còn hiệu lực,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Hồ Đức Phớc,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
135,2371/QĐ-UBND,Tỉnh Kiên Giang,Còn hiệu lực,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Lê Quốc Anh,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
136,1267/QĐ-UBND,Tỉnh Lai Châu,Còn hiệu lực,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Hà Trọng Hải,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
137,35/2022/QĐ-UBND,Tỉnh Lai Châu,Còn hiệu lực,Quyết định,0,26/09/2022,15/10/2022,26/09/2022,Hà Trọng Hải,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
138,591/QĐ-UBND,Tỉnh Kon Tum,Còn hiệu lực,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Lê Ngọc Tuấn,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
139,1234/QĐ-BGTVT,Bộ Giao thông vận tải,Còn hiệu lực,Quyết định,0,26/09/2022,01/10/2022,26/09/2022,Nguyễn Văn Thể,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
140,1959/QĐ-BTC,Bộ Tài chính,Còn hiệu lực,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Hồ Đức Phớc,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
141,1961/QĐ-BTC,Bộ Tài chính,Còn hiệu lực,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Hồ Đức Phớc,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
142,3234/QĐ-UBND,Thành phố Hồ Chí Minh,Còn hiệu lực,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Phan Văn Mãi,Còn hiệu lực,15/10/2022,2024-07-22 10:47:04,2024-07-22 10:47:04
143,1541/QĐ-UBND,Tỉnh Lạng Sơn,Còn hiệu lực,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Dương Xuân Huyên,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
144,1542/QĐ-UBND,Tỉnh Lạng Sơn,Còn hiệu lực,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Dương Xuân Huyên,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
145,202/KH-UBND,Tỉnh Lạng Sơn,Không xác định,Kế hoạch,0,26/09/2022,26/09/2022,26/09/2022,Hồ Tiến Thiệu,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
146,3509/QĐ-UBND,Thành phố Cần Thơ,Còn hiệu lực,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Trần Việt Trường,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
147,25/2022/QĐ-UBND,Tỉnh Cà Mau,Còn hiệu lực,Quyết định,0,26/09/2022,10/10/2022,26/09/2022,Huỳnh Quốc Việt,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
148,3750/KH-UBND,Tỉnh Phú Thọ,Không xác định,Kế hoạch,0,26/09/2022,26/09/2022,26/09/2022,Nguyễn Thanh Hải,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
149,2483/QĐ-BTNMT,Bộ Tài nguyên và Môi trường,Còn hiệu lực,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Lê Công Thành,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
150,232/KH-UBND,Tỉnh Quảng Ninh,Không xác định,Kế hoạch,0,26/09/2022,26/09/2022,26/09/2022,Phạm Văn Thành,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
151,28/2022/QĐ-UBND,Tỉnh Quảng Ninh,Còn hiệu lực,Quyết định,0,26/09/2022,15/10/2022,26/09/2022,Phạm Văn Thành,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
152,1800/QĐ-UBND,Tỉnh Bắc Kạn,Còn hiệu lực,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Đinh Quang Tuyên,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
153,3119/QĐ-UBND,Tỉnh Bình Định,Còn hiệu lực,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Nguyễn Tuấn Thanh,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
154,3120/QĐ-UBND,Tỉnh Bình Định,Còn hiệu lực,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Nguyễn Tuấn Thanh,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
155,3121/QĐ-UBND,Tỉnh Bình Định,Còn hiệu lực,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Nguyễn Tuấn Thanh,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
156,3122/QĐ-UBND,Tỉnh Bình Định,Còn hiệu lực,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Nguyễn Tuấn Thanh,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
157,34/2022/QĐ-UBND,Tỉnh Bến Tre,Còn hiệu lực,Quyết định,0,26/09/2022,10/10/2022,26/09/2022,Trần Ngọc Tam,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
158,36/2022/QĐ-UBND,Tỉnh Bến Tre,Còn hiệu lực,Quyết định,0,26/09/2022,10/10/2022,26/09/2022,Trần Ngọc Tam,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
159,35/2022/QĐ-UBND,Tỉnh Bến Tre,Còn hiệu lực,Quyết định,0,26/09/2022,10/10/2022,26/09/2022,Trần Ngọc Tam,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
160,1894/QĐ-UBND,Tỉnh Trà Vinh,Còn hiệu lực,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Lê Thanh Bình,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
161,12-NQ/TU,Thành ủy Thành phố Hồ Chí Minh,Còn hiệu lực,Nghị quyết,0,26/09/2022,26/09/2022,26/09/2022,Nguyễn Văn Nên,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
162,31/2022/QĐ-UBND,Tỉnh Phú Yên,Còn hiệu lực,Quyết định,0,26/09/2022,10/10/2022,26/09/2022,Hồ Thị Nguyên Thảo,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
163,26/2022/QĐ-UBND,Tỉnh Quảng Trị,Còn hiệu lực,Quyết định,0,26/09/2022,06/10/2022,26/09/2022,Võ Văn Hưng,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
164,240/KH-UBND,Tỉnh Vĩnh Phúc,Không xác định,Kế hoạch,0,26/09/2022,26/09/2022,26/09/2022,Lê Duy Thành,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
165,239/KH-UBND,Tỉnh Hà Giang,Không xác định,Kế hoạch,0,26/09/2022,26/09/2022,26/09/2022,Nguyễn Văn Sơn,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
166,186/KH-UBND,Tỉnh Đắk Lắk,Không xác định,Kế hoạch,0,26/09/2022,26/09/2022,26/09/2022,Y Giang Gry Niê Knơng,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
167,187/KH-UBND,Tỉnh Đắk Lắk,Không xác định,Kế hoạch,0,26/09/2022,26/09/2022,26/09/2022,Y Giang Gry Niê Knơng,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
168,2521/QĐ-UBND,Tỉnh Sóc Trăng,Còn hiệu lực,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Vương Quốc Nam,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
169,1772/QĐ-UBND,Tỉnh Điện Biên,Còn hiệu lực,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Lò Văn Tiến,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
170,3196/KH-UBND,Tỉnh Bình Thuận,Không xác định,Kế hoạch,0,26/09/2022,26/09/2022,26/09/2022,Nguyễn Văn Phong,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
171,373/QĐ-UBND,Tỉnh Nghệ An,Còn hiệu lực,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Hoàng Nghĩa Hiếu,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
172,184/KH-UBND,Tỉnh Cà Mau,Không xác định,Kế hoạch,0,26/09/2022,26/09/2022,26/09/2022,Huỳnh Quốc Việt,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
173,139/KH-UBND,Tỉnh Thái Nguyên,Không xác định,Kế hoạch,0,26/09/2022,26/09/2022,26/09/2022,Lê Quang Tiến,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
174,574/QĐ-QLD,Cục Quản lý dược,Còn hiệu lực,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Vũ Tuấn Cường,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
175,575/QĐ-QLD,Cục Quản lý dược,Còn hiệu lực,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Vũ Tuấn Cường,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
176,1930/QĐ-BCT,Bộ Công thương,Còn hiệu lực,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Nguyễn Sinh Nhật Tân,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
177,1928/QĐ-BCT,Bộ Công thương,Còn hiệu lực,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Đặng Hoàng An,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
178,1134/QĐ-TTg,Thủ tướng Chính phủ,Còn hiệu lực,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Lê Văn Thành,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
179,1129/QĐ-TTg,Thủ tướng Chính phủ,Còn hiệu lực,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Lê Văn Thành,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
180,02/2022/TT-BXD,Bộ Xây dựng,Còn hiệu lực,Thông tư,0,26/09/2022,26/03/2023,26/09/2022,Lê Quang Hùng,Còn hiệu lực,15/10/2022,2024-07-22 10:47:04,2024-07-22 10:47:04
181,3138/QĐ-UBND,Thành phố Hải Phòng,Hết hiệu lực: 10/07/2023,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Nguyễn Văn Tùng,Hết hiệu lực: 10/07/2023,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
182,303/TB-VPCP,Văn phòng Chính phủ,Không xác định,Thông báo,0,26/09/2022,26/09/2022,26/09/2022,Nguyễn Cao Lục,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
183,302/TB-VPCP,Văn phòng Chính phủ,Không xác định,Thông báo,0,26/09/2022,26/09/2022,26/09/2022,Nguyễn Cao Lục,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
184,590/QĐ-UBND,Tỉnh Kon Tum,Còn hiệu lực,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Lê Ngọc Tuấn,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
185,3501/QĐ-UBND,Thành phố Hà Nội,Còn hiệu lực,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Hà Minh Hải,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
186,304/TB-VPCP,Văn phòng Chính phủ,Không xác định,Thông báo,0,26/09/2022,26/09/2022,26/09/2022,Nguyễn Cao Lục,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
187,2285/QĐ-UBND,Tỉnh Thái Nguyên,Còn hiệu lực,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Lê Quang Tiến,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
188,12/VBHN-BTTTT,Bộ Thông tin và Truyền thông,Còn hiệu lực,Văn bản hợp nhất,0,26/09/2022,26/09/2022,26/09/2022,Nguyễn Mạnh Hùng,Còn hiệu lực,08/10/2022,2024-07-22 10:47:04,2024-07-22 10:47:04
189,51/VBHN-BGTVT,Bộ Giao thông vận tải,Còn hiệu lực,Văn bản hợp nhất,0,26/09/2022,26/09/2022,26/09/2022,Lê Anh Tuấn,Còn hiệu lực,25/10/2022,2024-07-22 10:47:04,2024-07-22 10:47:04
190,28/2022/QĐ-UBND,Thành phố Cần Thơ,Còn hiệu lực,Quyết định,0,26/09/2022,15/10/2022,26/09/2022,Trần Việt Trường,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
191,5713/KH-UBND,Huyện Cần Giờ,Không còn phù hợp,Kế hoạch,0,26/09/2022,26/09/2022,26/09/2022,Trương Tiến Triển,Không còn phù hợp,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
192,84-QĐ/TW,Ban Chấp hành Trung ương,Còn hiệu lực,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Võ Văn Thưởng,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
193,3237/QĐ-UBND,Thành phố Hồ Chí Minh,Hết hiệu lực: 26/03/2024,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Phan Văn Mãi,Hết hiệu lực: 26/03/2024,15/10/2022,2024-07-22 10:47:04,2024-07-22 10:47:04
194,52/VBHN-BGTVT,Bộ Giao thông vận tải,Không còn phù hợp,Văn bản hợp nhất,0,26/09/2022,26/09/2022,26/09/2022,Lê Anh Tuấn,Không còn phù hợp,27/10/2022,2024-07-22 10:47:04,2024-07-22 10:47:04
195,53/VBHN-BGTVT,Bộ Giao thông vận tải,Hết hiệu lực: 01/07/2024,Văn bản hợp nhất,0,26/09/2022,26/09/2022,26/09/2022,Lê Anh Tuấn,Hết hiệu lực: 01/07/2024,25/10/2022,2024-07-22 10:47:04,2024-07-22 10:47:04
196,3497/QĐ-UBND,Thành phố Hà Nội,Còn hiệu lực,Quyết định,0,26/09/2022,26/09/2022,26/09/2022,Lê Hồng Sơn,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
197,12/CT-UBND,Tỉnh Hưng Yên,Còn hiệu lực,Chỉ thị,0,27/09/2022,27/09/2022,27/09/2022,Trần Quốc Văn,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
198,1245/QĐ-BGTVT,Bộ Giao thông vận tải,Còn hiệu lực,Quyết định,0,27/09/2022,01/10/2022,27/09/2022,Nguyễn Văn Thể,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
199,3133/QĐ-UBND,Tỉnh Bình Định,Còn hiệu lực,Quyết định,0,27/09/2022,27/09/2022,27/09/2022,Lâm Hải Giang,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
200,1283/QĐ-UBND,Tỉnh Lai Châu,Còn hiệu lực,Quyết định,0,27/09/2022,27/09/2022,27/09/2022,Tống Thanh Hải,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
201,497/QĐ-UBND,Tỉnh Gia Lai,Còn hiệu lực,Quyết định,0,27/09/2022,27/09/2022,27/09/2022,Đỗ Tiến Đông,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
202,498/QĐ-UBND,Tỉnh Gia Lai,Còn hiệu lực,Quyết định,0,27/09/2022,27/09/2022,27/09/2022,Đỗ Tiến Đông,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
203,499/QĐ-UBND,Tỉnh Gia Lai,Còn hiệu lực,Quyết định,0,27/09/2022,27/09/2022,27/09/2022,Đỗ Tiến Đông,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
204,6131/KH-UBND,Tỉnh Bến Tre,Không xác định,Kế hoạch,0,27/09/2022,27/09/2022,27/09/2022,Nguyễn Minh Cảnh,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
205,07/CT-UBND,Thành phố Cần Thơ,Còn hiệu lực,Chỉ thị,0,27/09/2022,27/09/2022,27/09/2022,Trần Việt Trường,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
206,1809/QĐ-UBND,Tỉnh Bắc Kạn,Còn hiệu lực,Quyết định,0,27/09/2022,27/09/2022,27/09/2022,Nguyễn Đăng Bình,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
207,2004/QĐ-UBND,Tỉnh Sơn La,Còn hiệu lực,Quyết định,0,27/09/2022,27/09/2022,27/09/2022,Nguyễn Thành Công,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
208,27/2022/QĐ-UBND,Tỉnh Bình Dương,Còn hiệu lực,Quyết định,0,27/09/2022,10/10/2022,27/09/2022,Mai Hùng Dũng,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
209,1244/QĐ-BGTVT,Bộ Giao thông vận tải,Còn hiệu lực,Quyết định,0,27/09/2022,27/09/2022,27/09/2022,Nguyễn Duy Lâm,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
210,1986/QĐ-UBND,Tỉnh Vĩnh Long,Còn hiệu lực,Quyết định,0,27/09/2022,27/09/2022,27/09/2022,Lê Quang Trung,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
211,27/2022/QĐ-UBND,Tỉnh Vĩnh Long,Còn hiệu lực,Quyết định,0,27/09/2022,07/10/2022,27/09/2022,Lữ Quang Ngời,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
212,250/KH-UBND,Thành phố Hà Nội,Không xác định,Kế hoạch,0,27/09/2022,27/09/2022,27/09/2022,Chử Xuân Dũng,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
213,251/KH-UBND,Thành phố Hà Nội,Không xác định,Kế hoạch,0,27/09/2022,27/09/2022,27/09/2022,Chử Xuân Dũng,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
214,254/KH-UBND,Thành phố Hà Nội,Không xác định,Kế hoạch,0,27/09/2022,27/09/2022,27/09/2022,Dương Đức Tuấn,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
215,24/NQ-HĐND,Tỉnh Lạng Sơn,Còn hiệu lực,Nghị quyết,0,27/09/2022,27/09/2022,27/09/2022,Đoàn Thị Hậu,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
216,25/NQ-HĐND,Tỉnh Lạng Sơn,Còn hiệu lực,Nghị quyết,0,27/09/2022,27/09/2022,27/09/2022,Đoàn Thị Hậu,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
217,33/2022/QĐ-UBND,Tỉnh Phú Thọ,Còn hiệu lực,Quyết định,0,27/09/2022,10/10/2022,27/09/2022,Phan Trọng Tấn,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
218,204/KH-UBND,Tỉnh Yên Bái,Không xác định,Kế hoạch,0,27/09/2022,27/09/2022,27/09/2022,Trần Huy Tuấn,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
219,2618/QĐ-UBND,Tỉnh Quảng Bình,Còn hiệu lực,Quyết định,0,27/09/2022,27/09/2022,27/09/2022,Đoàn Ngọc Lâm,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
